Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
5892	-95360.14	-95342.3	-17.84381	0.508923	1.3969	0.694962	0.402072	0.874938	0.72129	0.0947201	0.672984	0.728156	1.0087	26.54909	0.280417	0.395895	0.0219671	0.0223804	0.0507808	0.067741	0.0156151	0.0251115	0.0459185	0.0741738	2.80417	3.95895	0.219671	0.223804	0.507808	0.67741	0.156151	0.251115	0.459185	0.741738	5.865281	0.7184368	0.0781299	0.372101	0.931513	2.61826	0.0560488	0.0203438	0.363699	0.014619	0.174708	0.0941865	0.262513	0.0138823	0.448391	0.16275	2.90959	0.116952	1.39766	0.753492	2.10011	0.111058	5.46478
5893	-95350.02	-95331.92	-18.0984	0.491201	1.38373	0.678585	0.402072	0.705955	0.72129	0.0774061	0.662218	0.728156	1.0087	26.54909	0.280812	0.396453	0.022499	0.0225541	0.0494796	0.0678366	0.0156371	0.0251469	0.0453027	0.0742785	2.80812	3.96453	0.22499	0.225541	0.494796	0.678366	0.156371	0.251469	0.453027	0.742785	6.109891	0.7523878	0.0853954	0.387235	0.942836	2.58453	0.0568057	0.0206185	0.36287	0.0148164	0.177067	0.0878589	0.266058	0.0139052	0.454446	0.164948	2.90296	0.118531	1.41653	0.702871	2.12847	0.111241	5.490212
5894	-95354.9	-95338.14	-16.7582	0.540569	1.38373	0.678585	0.343215	0.812715	0.72129	0.101574	0.662218	0.728156	1.0087	26.48479	0.277146	0.391277	0.0214787	0.0222597	0.0488336	0.0765989	0.0154329	0.0248186	0.0447112	0.0774427	2.77146	3.91277	0.214787	0.222597	0.488336	0.765989	0.154329	0.248186	0.447112	0.774427	5.548423	0.7523878	0.0853954	0.387235	0.942836	2.58453	0.0571442	0.0207413	0.365033	0.0149046	0.178122	0.0824094	0.267643	0.0140026	0.457153	0.165931	2.92026	0.119237	1.42497	0.659275	2.14115	0.112021	5.406623
5895	-95352.28	-95334.06	-18.21408	0.540569	1.38373	0.678585	0.393433	0.879872	0.829621	0.101574	0.662218	0.690165	0.948529	27.09543	0.280249	0.388687	0.0217192	0.0225089	0.0470657	0.0774564	0.0149877	0.0250965	0.0439197	0.0783097	2.80249	3.88687	0.217192	0.225089	0.470657	0.774564	0.149877	0.250965	0.439197	0.783097	5.548423	0.7523878	0.0853954	0.387235	0.942836	2.58453	0.0571442	0.0207413	0.365033	0.0149046	0.178122	0.0824094	0.267643	0.0140026	0.457153	0.165931	2.92026	0.119237	1.42497	0.659275	2.14115	0.112021	5.478393
5896	-95360.28	-95339.1	-21.1808	0.491253	1.38373	0.678585	0.393433	0.758526	0.758459	0.0876561	0.662218	0.690165	1.02036	26.90718	0.283721	0.389801	0.0217814	0.0225734	0.0472005	0.0721447	0.0150306	0.0251684	0.0440454	0.078534	2.83721	3.89801	0.217814	0.225734	0.472005	0.721447	0.150306	0.251684	0.440454	0.78534	5.548423	0.7523878	0.0853954	0.387235	0.942836	2.58453	0.0567726	0.0205075	0.362659	0.0148077	0.176964	0.0884748	0.265903	0.0139116	0.454181	0.16406	2.90127	0.118462	1.41571	0.707798	2.12723	0.111292	5.812281
5897	-95361.71	-95341.04	-20.66244	0.491253	1.38373	0.678585	0.393433	0.758526	0.758459	0.113366	0.662218	0.690165	1.08752	26.66217	0.274586	0.39942	0.0219549	0.0227532	0.0475765	0.0727194	0.0161811	0.0253689	0.0402768	0.0791633	2.74586	3.9942	0.219549	0.227532	0.475765	0.727194	0.161811	0.253689	0.402768	0.791633	5.548423	0.7523878	0.0853954	0.387235	0.942836	2.58453	0.0603216	0.0217894	0.342062	0.0153519	0.169163	0.0940056	0.282525	0.0147812	0.482573	0.174316	2.7365	0.122816	1.3533	0.752045	2.2602	0.11825	5.77566
5898	-95364.61	-95341.88	-22.72174	0.491253	1.35981	0.678585	0.393433	0.758526	0.758459	0.113366	0.596656	0.89042	1.08752	26.33925	0.274113	0.398732	0.0219171	0.022714	0.0474946	0.0725942	0.0161532	0.0248111	0.0402074	0.0812634	2.74113	3.98732	0.219171	0.22714	0.474946	0.725942	0.161532	0.248111	0.402074	0.812634	5.548423	0.7523878	0.0853954	0.387235	0.942836	2.58453	0.0606198	0.0237991	0.343753	0.0154278	0.169999	0.0901934	0.283922	0.0122859	0.484959	0.190393	2.75002	0.123423	1.35999	0.721547	2.27138	0.0982872	6.002803
5899	-95366.52	-95344.29	-22.23907	0.491253	1.35981	0.678585	0.393433	0.793105	0.758459	0.113366	0.596656	0.89042	1.08752	26.92138	0.273697	0.398127	0.021542	0.0225121	0.0474225	0.0714032	0.0185521	0.0267714	0.0401464	0.079826	2.73697	3.98127	0.21542	0.225121	0.474225	0.714032	0.185521	0.267714	0.401464	0.79826	5.76138	0.7523878	0.0853954	0.387235	0.942836	2.58453	0.0608583	0.0236159	0.345106	0.0154885	0.170668	0.0868904	0.285039	0.0123342	0.486867	0.188927	2.76085	0.123908	1.36534	0.695123	2.28031	0.098674	5.87157
5900	-95365.44	-95344.15	-21.29413	0.491253	1.06467	0.678585	0.393433	0.861247	0.758459	0.113366	0.596656	0.89042	1.08752	26.27982	0.271128	0.394389	0.0216187	0.0246371	0.0469773	0.0792701	0.0183779	0.0265201	0.0392963	0.0777852	2.71128	3.94389	0.216187	0.246371	0.469773	0.792701	0.183779	0.265201	0.392963	0.777852	4.448529	0.7968487	0.094888	0.405862	0.956078	2.54317	0.0608583	0.0236159	0.345106	0.0154885	0.170668	0.0868904	0.285039	0.0123342	0.486867	0.188927	2.76085	0.123908	1.36534	0.695123	2.28031	0.098674	5.995219
5901	-95371.17	-95347.8	-23.37004	0.491253	1.06467	0.691049	0.393433	0.861247	0.730859	0.113366	0.64818	0.89042	1.08752	26.27982	0.27252	0.396414	0.0217297	0.0223148	0.0472185	0.079677	0.0158355	0.0266083	0.0394981	0.0781845	2.7252	3.96414	0.217297	0.223148	0.472185	0.79677	0.158355	0.266083	0.394981	0.781845	6.09293	0.7968487	0.094888	0.405862	0.956078	2.54317	0.0608583	0.0236159	0.345106	0.0154885	0.170668	0.0868904	0.285039	0.0123342	0.486867	0.188927	2.76085	0.123908	1.36534	0.695123	2.28031	0.098674	6.03473
5902	-95358.03	-95338.51	-19.52499	0.504703	1.1859	0.691049	0.393433	0.861247	0.730859	0.113366	0.64818	0.89042	1.08752	26.41615	0.275704	0.387442	0.0219836	0.0225755	0.0477702	0.0806079	0.0160205	0.0269192	0.0416342	0.0793432	2.75704	3.87442	0.219836	0.225755	0.477702	0.806079	0.160205	0.269192	0.416342	0.793432	6.1728	0.7968487	0.094888	0.405862	0.956078	2.54317	0.06034	0.0234147	0.342166	0.0153566	0.169214	0.0948274	0.282611	0.0120695	0.48272	0.187318	2.73733	0.122853	1.35371	0.758619	2.26089	0.0965558	5.615136
5903	-95368.26	-95349.84	-18.42573	0.539896	1.1482	0.787552	0.393433	0.861247	0.902911	0.0811056	0.630487	0.89042	0.994003	26.41615	0.275251	0.38443	0.0202337	0.0224	0.0539547	0.0799814	0.0170023	0.0267099	0.0413106	0.0787264	2.75251	3.8443	0.202337	0.224	0.539547	0.799814	0.170023	0.267099	0.413106	0.787264	5.899423	0.7968487	0.094888	0.405862	0.956078	2.54317	0.06034	0.0234147	0.342166	0.0153566	0.169214	0.0948274	0.282611	0.0120695	0.48272	0.187318	2.73733	0.122853	1.35371	0.758619	2.26089	0.0965558	5.52029
5904	-95373.27	-95353.9	-19.36585	0.539896	1.1482	0.758059	0.381284	0.861247	0.902911	0.0811056	0.630487	0.964994	1.05998	26.41615	0.283446	0.386479	0.0224355	0.022921	0.0519896	0.0740355	0.0159333	0.0268523	0.0415846	0.0743234	2.83446	3.86479	0.224355	0.22921	0.519896	0.740355	0.159333	0.268523	0.415846	0.743234	5.899423	0.7968487	0.094888	0.405862	0.956078	2.54317	0.0603906	0.0234344	0.342453	0.0145168	0.169356	0.094907	0.282849	0.0120932	0.483125	0.187475	2.73963	0.116135	1.35485	0.759256	2.26279	0.0967459	5.604412
5905	-95357.16	-95338.67	-18.48161	0.539896	1.1482	0.758059	0.381284	0.861247	0.822615	0.0964644	0.630487	0.964994	1.03561	26.40067	0.281715	0.384119	0.0211011	0.022781	0.0516722	0.0735834	0.015836	0.0266883	0.0418618	0.0806417	2.81715	3.84119	0.211011	0.22781	0.516722	0.735834	0.15836	0.266883	0.418618	0.806417	5.938875	0.7556851	0.0861007	0.388661	0.943877	2.58136	0.0603906	0.0234344	0.342453	0.0145168	0.169356	0.094907	0.282849	0.0120932	0.483125	0.187475	2.73963	0.116135	1.35485	0.759256	2.26279	0.0967459	5.522521
5906	-95356.55	-95338.4	-18.15637	0.539896	1.15757	0.758059	0.381284	0.675689	0.822615	0.0964644	0.675499	0.964994	0.982066	26.6962	0.281774	0.3842	0.0208947	0.0227858	0.051683	0.0735989	0.0158393	0.0266939	0.0418706	0.0806587	2.81774	3.842	0.208947	0.227858	0.51683	0.735989	0.158393	0.266939	0.418706	0.806587	5.294871	0.7556851	0.0861007	0.388661	0.943877	2.58136	0.0623626	0.0241996	0.353636	0.0149909	0.174886	0.0980061	0.25943	0.0124881	0.498901	0.193597	2.82909	0.119927	1.39909	0.784049	2.07544	0.0999051	5.543316
5907	-95358.22	-95339.13	-19.08058	0.539896	1.04275	0.758059	0.381284	0.780537	0.822615	0.0787204	0.662724	0.773711	1.03398	27.1012	0.268514	0.397282	0.0213918	0.0228306	0.0500838	0.0737435	0.016852	0.0267464	0.0417384	0.0808172	2.68514	3.97282	0.213918	0.228306	0.500838	0.737435	0.16852	0.267464	0.417384	0.808172	3.881578	0.8393264	0.103895	0.422498	0.967283	2.50632	0.0680462	0.0239839	0.350484	0.0156387	0.175218	0.0971327	0.257119	0.0123768	0.54437	0.191871	2.80388	0.12511	1.40175	0.777062	2.05695	0.0990148	5.754554
5908	-95354.66	-95336.06	-18.60132	0.503603	1.04275	0.687328	0.342814	0.780537	0.822615	0.0787204	0.662724	0.773711	1.03398	25.94002	0.265462	0.414529	0.0205165	0.0218964	0.0468804	0.0707261	0.0161624	0.025652	0.0426711	0.0755044	2.65462	4.14529	0.205165	0.218964	0.468804	0.707261	0.161624	0.25652	0.426711	0.755044	6.043791	0.8459605	0.105294	0.425	0.968919	2.50079	0.0686328	0.0241907	0.353506	0.0157736	0.176729	0.0893494	0.259335	0.0124835	0.549063	0.193526	2.82805	0.126189	1.41383	0.714795	2.07468	0.0998683	5.621074
5909	-95353.15	-95334.17	-18.97937	0.503603	1.04275	0.657073	0.342814	0.780537	0.721874	0.0787204	0.700326	0.809154	1.03398	26.34768	0.263168	0.410947	0.0203392	0.0217072	0.0485814	0.0752849	0.0160228	0.0254303	0.0423024	0.0762177	2.63168	4.10947	0.203392	0.217072	0.485814	0.752849	0.160228	0.254303	0.423024	0.762177	5.472533	0.8459605	0.105294	0.425	0.968919	2.50079	0.0676829	0.0238559	0.363779	0.0142301	0.174283	0.0881127	0.255746	0.0123108	0.541463	0.190847	2.91023	0.11384	1.39426	0.704902	2.04597	0.0984861	5.681033
5910	-95358.68	-95340.18	-18.49143	0.503603	1.02526	0.58494	0.342814	0.708234	0.721874	0.0787252	0.780108	0.835438	1.03398	25.74512	0.262615	0.410085	0.0214735	0.0216616	0.0484795	0.0751269	0.0159891	0.0262979	0.0422136	0.0760577	2.62615	4.10085	0.214735	0.216616	0.484795	0.751269	0.159891	0.262979	0.422136	0.760577	5.210441	0.7882745	0.0930613	0.40237	0.953652	2.55092	0.0677269	0.0228746	0.364015	0.0145866	0.174396	0.08817	0.255912	0.0123188	0.541815	0.182997	2.91212	0.116693	1.39517	0.70536	2.04729	0.09855	5.72429
5911	-95368.43	-95350.47	-17.96548	0.553803	1.02526	0.559481	0.342814	0.708234	0.721874	0.0996672	0.717601	0.721453	0.946398	26.29668	0.238372	0.430118	0.0213807	0.021568	0.0482699	0.0800267	0.01592	0.0265853	0.0420311	0.0757289	2.38372	4.30118	0.213807	0.21568	0.482699	0.800267	0.1592	0.265853	0.420311	0.757289	4.422298	0.7882745	0.0930613	0.40237	0.953652	2.55092	0.0677886	0.0219835	0.364347	0.0145999	0.174555	0.0882504	0.256145	0.01233	0.542309	0.175868	2.91478	0.116799	1.39644	0.706003	2.04916	0.0986399	5.717191
5912	-95359.5	-95341.24	-18.26175	0.512524	1.02526	0.680379	0.342814	0.708234	0.721874	0.0890814	0.617008	0.721453	0.946398	27.11632	0.238372	0.430119	0.0209729	0.0220889	0.04827	0.0800269	0.0158049	0.0265853	0.0420312	0.0757291	2.38372	4.30119	0.209729	0.220889	0.4827	0.800269	0.158049	0.265853	0.420312	0.757291	4.43683	0.7882745	0.0930613	0.40237	0.953652	2.55092	0.063068	0.0216962	0.359587	0.0144091	0.172274	0.0870973	0.269699	0.0121689	0.504544	0.17357	2.8767	0.115273	1.37819	0.696778	2.15759	0.0973511	5.666558
5913	-95355.77	-95335.44	-20.32256	0.512524	1.02526	0.680379	0.342814	0.708234	0.721874	0.0857339	0.617008	0.721453	0.977207	27.11632	0.257516	0.420181	0.0204883	0.0215785	0.0471547	0.0781778	0.0154397	0.0224487	0.0430363	0.0739793	2.57516	4.20181	0.204883	0.215785	0.471547	0.781778	0.154397	0.224487	0.430363	0.739793	6.877466	0.7882745	0.0930613	0.40237	0.953652	2.55092	0.063068	0.0216962	0.359587	0.0144091	0.172274	0.0870973	0.269699	0.0121689	0.504544	0.17357	2.8767	0.115273	1.37819	0.696778	2.15759	0.0973511	5.625829
5914	-95357.19	-95339.91	-17.28368	0.512524	1.13355	0.680379	0.342814	0.739519	0.721874	0.0958488	0.617008	0.721453	0.977207	27.11632	0.262623	0.407787	0.0208946	0.0220065	0.0497955	0.0797283	0.0170595	0.0238041	0.0438898	0.0724118	2.62623	4.07787	0.208946	0.220065	0.497955	0.797283	0.170595	0.238041	0.438898	0.724118	5.2822	0.7568504	0.08635	0.389164	0.944242	2.58024	0.0597568	0.0217684	0.360783	0.014457	0.172847	0.087387	0.270596	0.0124039	0.478054	0.174147	2.88626	0.115656	1.38278	0.699096	2.16477	0.0992316	5.466499
5915	-95362.95	-95344.61	-18.34114	0.512524	1.27993	0.680379	0.342814	0.739519	0.739068	0.107033	0.617008	0.721453	0.977207	27.65002	0.273922	0.405938	0.0207999	0.0219067	0.0495697	0.0754882	0.0169822	0.0236962	0.0396132	0.0720835	2.73922	4.05938	0.207999	0.219067	0.495697	0.754882	0.169822	0.236962	0.396132	0.720835	6.084641	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0597064	0.02175	0.360479	0.0144448	0.172702	0.0873133	0.270368	0.0132368	0.477651	0.174	2.88383	0.115559	1.38161	0.698507	2.16295	0.105895	5.421156
5916	-95368.71	-95347.43	-21.27409	0.530632	1.27993	0.680379	0.342814	0.671826	0.665547	0.110571	0.617008	0.721453	0.977207	27.65002	0.261379	0.40933	0.0209736	0.0220897	0.051244	0.0761189	0.0170272	0.0238941	0.0399441	0.0779999	2.61379	4.0933	0.209736	0.220897	0.51244	0.761189	0.170272	0.238941	0.399441	0.779999	6.387056	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0598781	0.0218126	0.361516	0.0144864	0.173198	0.0875644	0.26827	0.0132749	0.479025	0.174501	2.89212	0.115891	1.38559	0.700515	2.14616	0.106199	5.696165
5917	-95364.94	-95346	-18.93992	0.51791	1.23197	0.680379	0.418393	0.671826	0.665547	0.110571	0.617008	0.721453	0.977207	27.17905	0.261254	0.409135	0.0209637	0.0220792	0.0512196	0.0760828	0.0170191	0.0238828	0.0412844	0.0770788	2.61254	4.09135	0.209637	0.220792	0.512196	0.760828	0.170191	0.238828	0.412844	0.770788	4.9961	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0603167	0.0228603	0.364164	0.0145925	0.166254	0.0882059	0.270235	0.0133721	0.482533	0.182883	2.91331	0.11674	1.33003	0.705647	2.16188	0.106977	5.647451
5918	-95363.08	-95343.66	-19.42419	0.51791	1.36106	0.680379	0.418393	0.669055	0.665547	0.133001	0.617008	0.739282	0.977207	27.4222	0.276931	0.401528	0.0205739	0.0216687	0.0481494	0.0747462	0.0167027	0.0235384	0.0405167	0.0756456	2.76931	4.01528	0.205739	0.216687	0.481494	0.747462	0.167027	0.235384	0.405167	0.756456	5.33615	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0600028	0.0227414	0.362269	0.0145166	0.165389	0.0877469	0.274032	0.0133025	0.480023	0.181931	2.89815	0.116133	1.32311	0.701975	2.19226	0.10642	5.6209
5919	-95370.71	-95353.75	-16.9683	0.51791	1.36106	0.680379	0.418393	0.669055	0.665547	0.133001	0.617008	0.739282	0.977207	25.95599	0.278228	0.405839	0.0207948	0.0230898	0.0438409	0.0723526	0.0168821	0.0237912	0.0409518	0.0742292	2.78228	4.05839	0.207948	0.230898	0.438409	0.723526	0.168821	0.237912	0.409518	0.742292	5.149432	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0558342	0.0228422	0.363875	0.0145809	0.166122	0.088136	0.275248	0.0133615	0.446673	0.182738	2.911	0.116648	1.32898	0.705088	2.20198	0.106892	5.540603
5920	-95400.82	-95381.03	-19.79774	0.51791	1.08261	0.680379	0.418393	0.731896	0.622561	0.131792	0.617008	0.739282	0.977207	27.10479	0.277651	0.404997	0.0207516	0.0230419	0.0437499	0.0722024	0.017381	0.0235916	0.0425587	0.0740751	2.77651	4.04997	0.207516	0.230419	0.437499	0.722024	0.17381	0.235916	0.425587	0.740751	5.477198	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0558342	0.0228422	0.363875	0.0145809	0.166122	0.088136	0.275248	0.0133615	0.446673	0.182738	2.911	0.116648	1.32898	0.705088	2.20198	0.106892	5.701872
5921	-95363.36	-95345.02	-18.34588	0.51791	1.08261	0.680379	0.369423	0.731896	0.622561	0.119879	0.617008	0.739282	0.977207	27.10479	0.270359	0.405296	0.020767	0.0230589	0.05128	0.0722557	0.017006	0.0232577	0.0425901	0.0741298	2.70359	4.05296	0.20767	0.230589	0.5128	0.722557	0.17006	0.232577	0.425901	0.741298	5.640009	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0581012	0.0226311	0.360513	0.0144462	0.164587	0.0937792	0.272704	0.0132381	0.464809	0.181049	2.8841	0.11557	1.3167	0.750233	2.18163	0.105905	5.546492
5922	-95382.34	-95364.32	-18.01552	0.503356	1.08261	0.567784	0.385739	0.707064	0.622561	0.119879	0.678108	0.739282	0.977207	26.76116	0.270927	0.406148	0.0219595	0.0231073	0.0513877	0.0724075	0.016325	0.0233065	0.0417098	0.0727224	2.70927	4.06148	0.219595	0.231073	0.513877	0.724075	0.16325	0.233065	0.417098	0.727224	5.116905	0.7918434	0.0938219	0.403829	0.954669	2.54768	0.0574844	0.0226613	0.360993	0.0144654	0.164806	0.093904	0.273067	0.0126185	0.459875	0.18129	2.88794	0.115724	1.31845	0.751232	2.18454	0.100948	5.607587
5923	-95385.96	-95365.06	-20.89436	0.503356	1.04977	0.567784	0.385739	0.707064	0.743674	0.119879	0.678108	0.739282	0.977207	26.76116	0.257847	0.414376	0.0219848	0.0231339	0.0514468	0.0749354	0.0163437	0.0233333	0.0417578	0.0748412	2.57847	4.14376	0.219848	0.231339	0.514468	0.749354	0.163437	0.233333	0.417578	0.748412	5.954483	0.7870462	0.0927994	0.401866	0.9533	2.55203	0.0571939	0.0226683	0.361104	0.0144699	0.164857	0.093933	0.273151	0.0126224	0.457551	0.181346	2.88883	0.115759	1.31886	0.751464	2.18521	0.100979	5.802886
5924	-95369.72	-95347.23	-22.49566	0.503356	1.04977	0.721752	0.385739	0.707064	0.831728	0.103045	0.678108	0.736833	0.977207	26.94608	0.267346	0.409008	0.0217	0.0228342	0.0507803	0.0739646	0.016132	0.023031	0.0413322	0.0738716	2.67346	4.09008	0.217	0.228342	0.507803	0.739646	0.16132	0.23031	0.413322	0.738716	6.514727	0.7313434	0.0808918	0.377951	0.935952	2.60521	0.0571939	0.0226683	0.361104	0.0144699	0.164857	0.093933	0.273151	0.0126224	0.457551	0.181346	2.88883	0.115759	1.31886	0.751464	2.18521	0.100979	5.866225
5925	-95373.43	-95354.24	-19.18555	0.48626	1.04977	0.721752	0.385739	0.707064	0.831728	0.103045	0.678108	0.736833	0.977207	25.82424	0.267118	0.40866	0.0216979	0.0217142	0.0507371	0.0739016	0.0161183	0.0238574	0.042387	0.0738087	2.67118	4.0866	0.216979	0.217142	0.507371	0.739016	0.161183	0.238574	0.42387	0.738087	6.708491	0.7313434	0.0808918	0.377951	0.935952	2.60521	0.0564533	0.0223747	0.356428	0.0142825	0.163473	0.0872464	0.287283	0.0124589	0.451626	0.178998	2.85142	0.11426	1.30778	0.697971	2.29827	0.0996713	5.629732
5926	-95394.13	-95378.04	-16.08456	0.499506	1.04977	0.682039	0.385739	0.832267	0.831728	0.0849296	0.729058	0.736833	0.977207	25.82424	0.26668	0.407989	0.0216623	0.0216785	0.0506538	0.071675	0.0155171	0.0259377	0.0445191	0.0736876	2.6668	4.07989	0.216623	0.216785	0.506538	0.71675	0.155171	0.259377	0.445191	0.736876	5.310522	0.6005703	0.0532257	0.312589	0.88161	2.75258	0.0564533	0.0223747	0.356428	0.0142825	0.163473	0.0872464	0.287283	0.0124589	0.451626	0.178998	2.85142	0.11426	1.30778	0.697971	2.29827	0.0996713	5.446273
5927	-95401.3	-95381.21	-20.08156	0.499506	1.04977	0.682039	0.385739	0.838896	0.736078	0.101402	0.684581	0.736833	0.977207	25.82424	0.268219	0.410343	0.022465	0.0218036	0.0466244	0.0693121	0.0156066	0.0260873	0.0454272	0.0741127	2.68219	4.10343	0.22465	0.218036	0.466244	0.693121	0.156066	0.260873	0.454272	0.741127	7.270685	0.6297317	0.0592924	0.328401	0.895761	2.71655	0.0562755	0.0242385	0.355306	0.0146187	0.162958	0.0869717	0.286379	0.0132529	0.450204	0.193908	2.84244	0.11695	1.30367	0.695774	2.29103	0.106023	5.661659
5928	-95401.56	-95381.84	-19.71997	0.499506	1.04977	0.682039	0.385739	0.796875	0.736078	0.0923393	0.684581	0.736833	0.977207	25.82424	0.271841	0.404077	0.0227684	0.0220981	0.0472541	0.0702483	0.0158174	0.0247409	0.0460408	0.0751137	2.71841	4.04077	0.227684	0.220981	0.472541	0.702483	0.158174	0.247409	0.460408	0.751137	8.615365	0.6297317	0.0592924	0.328401	0.895761	2.71655	0.0575918	0.0248055	0.363616	0.0149606	0.14338	0.089006	0.293077	0.0135629	0.460734	0.198444	2.90893	0.119685	1.14704	0.712048	2.34462	0.108503	5.49614
5929	-95380.48	-95363.34	-17.1329	0.50706	0.909202	0.682039	0.385739	0.705739	0.736078	0.093431	0.684581	0.736833	0.977207	25.82424	0.274566	0.407745	0.0229751	0.0222987	0.0476831	0.0682829	0.015961	0.0249655	0.0402246	0.0752974	2.74566	4.07745	0.229751	0.222987	0.476831	0.682829	0.15961	0.249655	0.402246	0.752974	6.21163	0.8388793	0.103801	0.422328	0.967172	2.5067	0.0574792	0.0259835	0.362905	0.0156595	0.1431	0.088832	0.292504	0.0135363	0.459834	0.207868	2.90324	0.125276	1.1448	0.710656	2.34004	0.108291	5.500112
5930	-95386.12	-95368.16	-17.96563	0.50706	0.909202	0.682039	0.381968	0.705739	0.818864	0.093431	0.684581	0.736833	0.977207	27.17635	0.255507	0.417545	0.0235273	0.0228347	0.0504528	0.0699241	0.0163447	0.0255656	0.0411914	0.0771072	2.55507	4.17545	0.235273	0.228347	0.504528	0.699241	0.163447	0.255656	0.411914	0.771072	5.763551	0.8388793	0.103801	0.422328	0.967172	2.5067	0.0574792	0.0259835	0.362905	0.0156595	0.1431	0.088832	0.292504	0.0135363	0.459834	0.207868	2.90324	0.125276	1.1448	0.710656	2.34004	0.108291	5.485081
5931	-95382.19	-95364.65	-17.53835	0.50706	0.909202	0.682039	0.372098	0.705739	0.962725	0.093431	0.684581	0.736833	0.977207	25.86015	0.255601	0.421104	0.0230583	0.0223795	0.0507887	0.0685303	0.0175416	0.025056	0.0403703	0.0755702	2.55601	4.21104	0.230583	0.223795	0.507887	0.685303	0.175416	0.25056	0.403703	0.755702	5.243442	0.9631766	0.129549	0.465397	0.99362	2.41143	0.0595832	0.0269346	0.339585	0.0162327	0.148338	0.0920836	0.303211	0.0140318	0.476666	0.215477	2.71668	0.129862	1.1867	0.736669	2.42569	0.112255	5.612584
5932	-95390.01	-95374.15	-15.85716	0.483538	0.909202	0.657462	0.406613	0.705739	0.962725	0.0993323	0.684581	0.736833	0.977207	25.86015	0.254948	0.420027	0.0229994	0.0223222	0.0506588	0.0706782	0.0174967	0.0219507	0.0435431	0.0753769	2.54948	4.20027	0.229994	0.223222	0.506588	0.706782	0.174967	0.219507	0.435431	0.753769	4.81365	0.9631766	0.129549	0.465397	0.99362	2.41143	0.0614141	0.0269073	0.339241	0.0162163	0.148187	0.0919905	0.302905	0.0131382	0.491313	0.215259	2.71393	0.129731	1.1855	0.735924	2.42324	0.105106	5.488212
5933	-95392.1	-95375.6	-16.50155	0.483538	0.909202	0.657462	0.406613	0.705739	0.837032	0.12901	0.592067	0.814079	0.892888	25.7351	0.26757	0.400925	0.0231161	0.0224355	0.0509159	0.0749241	0.0175855	0.0215283	0.0452403	0.0757594	2.6757	4.00925	0.231161	0.224355	0.509159	0.749241	0.175855	0.215283	0.452403	0.757594	5.189394	0.9631766	0.129549	0.465397	0.99362	2.41143	0.0614141	0.0269073	0.339241	0.0162163	0.148187	0.0919905	0.302905	0.0131382	0.491313	0.215259	2.71393	0.129731	1.1855	0.735924	2.42324	0.105106	5.547144
5934	-95392.44	-95374.73	-17.71238	0.531596	0.909202	0.782966	0.406613	0.824799	0.837032	0.107511	0.592067	0.814079	1.03271	26.26149	0.26757	0.400925	0.0231161	0.0224355	0.0509159	0.0749241	0.0175855	0.0215283	0.0452403	0.0757594	2.6757	4.00925	0.231161	0.224355	0.509159	0.749241	0.175855	0.215283	0.452403	0.757594	5.818619	0.9631766	0.129549	0.465397	0.99362	2.41143	0.062368	0.0273253	0.34451	0.0159813	0.150489	0.0934192	0.292951	0.0129564	0.498944	0.218602	2.75608	0.12785	1.20391	0.747354	2.3436	0.103651	5.511571
5935	-95380.94	-95362.65	-18.28905	0.531596	0.909202	0.725557	0.358962	0.824799	0.736737	0.118473	0.592067	0.814079	0.91357	26.26149	0.267999	0.401566	0.0208136	0.0224715	0.0480184	0.0750441	0.0176446	0.0215628	0.0453127	0.0795673	2.67999	4.01566	0.208136	0.224715	0.480184	0.750441	0.176446	0.215628	0.453127	0.795673	4.976613	0.8768134	0.111768	0.436315	0.97616	2.47576	0.0625857	0.0239293	0.345713	0.0160371	0.151014	0.0937454	0.293973	0.0130016	0.500686	0.191434	2.76571	0.128297	1.20812	0.749963	2.35179	0.104013	5.684791
